refund_id,order_id,quantity,subtotal,tax_subtotal,line_item_id,title,sku,product_id,product_type,variant_id,variant_sku,refund_line_item_id
gid://shopify/Refund/968112439395,#449177,1,0.45,0.0,gid://shopify/LineItem/15431815757923,Shipped Green Carbon Neutral Shipment,SHIPPED_CARBON,gid://shopify/Product/7652067606627,Carbon Offset,gid://shopify/ProductVariant/42835557843043,SHIPPED_CARBON,gid://shopify/Refund/968112439395_gid://shopify/LineItem/15431815757923
gid://shopify/Refund/967819264099,#449201,1,21.99,1.21,gid://shopify/LineItem/15432007286883,Nosara Harem Pants,90181-PKT-PET-M,gid://shopify/Product/7489766391907,Pants,gid://shopify/ProductVariant/42850920071267,90181-PKT-PET-M,gid://shopify/Refund/967819264099_gid://shopify/LineItem/15432007286883
gid://shopify/Refund/969755394147,#449238,1,21.99,1.54,gid://shopify/LineItem/15432504967267,Mystic Plum Harem Pants,90209-PKT-M,gid://shopify/Product/7669329428579,Pants,gid://shopify/ProductVariant/42906131824739,90209-PKT-M,gid://shopify/Refund/969755394147_gid://shopify/LineItem/15432504967267
gid://shopify/Refund/967820443747,#449262,1,27.49,0.0,gid://shopify/LineItem/15432711995491,Pearl Vinyasa Tank,55106CL-L,gid://shopify/Product/7179088068707,Tops,gid://shopify/ProductVariant/41282936864867,55106CL-L,gid://shopify/Refund/967820443747_gid://shopify/LineItem/15432711995491
gid://shopify/Refund/967820443747,#449262,1,13.74,0.0,gid://shopify/LineItem/15432712093795,Elemental Blue Romper,96161C-M,gid://shopify/Product/7184808181859,Romper,gid://shopify/ProductVariant/41299468648547,96161C-M,gid://shopify/Refund/967820443747_gid://shopify/LineItem/15432712093795
gid://shopify/Refund/970265395299,#449289,1,30.24,1.92,gid://shopify/LineItem/15432882061411,Pacific Wide Leg Cotton Pants,91129C-S,gid://shopify/Product/6877764255843,Pants,gid://shopify/ProductVariant/40210087346275,91129C-S,gid://shopify/Refund/970265395299_gid://shopify/LineItem/15432882061411
gid://shopify/Refund/970265395299,#449289,1,30.24,1.92,gid://shopify/LineItem/15432882126947,Black Wide Leg Cotton Pants,91105C-S,gid://shopify/Product/6695201505379,Pants,gid://shopify/ProductVariant/40240536813667,91105C-S,gid://shopify/Refund/970265395299_gid://shopify/LineItem/15432882126947
gid://shopify/Refund/970265395299,#449289,1,30.24,1.92,gid://shopify/LineItem/15432881832035,Stone Cotton Cabana Pants,98125C-PCKT-S,gid://shopify/Product/7163724333155,Pants,gid://shopify/ProductVariant/41233446699107,98125C-PCKT-S,gid://shopify/Refund/970265395299_gid://shopify/LineItem/15432881832035
gid://shopify/Refund/970265395299,#449289,1,30.24,1.92,gid://shopify/LineItem/15432881995875,Granite Wide Leg Cotton Pants,91128C-S,gid://shopify/Product/6877764092003,Pants,gid://shopify/ProductVariant/40210086166627,91128C-S,gid://shopify/Refund/970265395299_gid://shopify/LineItem/15432881995875
gid://shopify/Refund/970265395299,#449289,1,30.24,1.92,gid://shopify/LineItem/15432881930339,Seaside Spice Wide Leg Cotton Pants,91196C-S,gid://shopify/Product/7592508588131,Pants,gid://shopify/ProductVariant/42608337027171,91196C-S,gid://shopify/Refund/970265395299_gid://shopify/LineItem/15432881930339
gid://shopify/Refund/970265395299,#449289,1,30.24,1.92,gid://shopify/LineItem/15432882094179,White Wide Leg Beach Cotton Pants,91106C-S,gid://shopify/Product/6695215038563,Pants,gid://shopify/ProductVariant/40240562962531,91106C-S,gid://shopify/Refund/970265395299_gid://shopify/LineItem/15432882094179
gid://shopify/Refund/970265395299,#449289,1,30.24,1.92,gid://shopify/LineItem/15432882028643,Cream Wide Leg Cotton Pants,91119C-S,gid://shopify/Product/6795336351843,Pants,gid://shopify/ProductVariant/40771036282979,91119C-S,gid://shopify/Refund/970265395299_gid://shopify/LineItem/15432882028643
gid://shopify/Refund/969753067619,#449425,1,29.14,0.0,gid://shopify/LineItem/15434362355811,Stone Adventure Cargo Pants,80125C-S,gid://shopify/Product/7645109878883,Pants,gid://shopify/ProductVariant/42807296032867,80125C-S,gid://shopify/Refund/969753067619_gid://shopify/LineItem/15434362355811
gid://shopify/Refund/977169842275,#449542,1,15.95,1.52,gid://shopify/LineItem/15435227398243,Peace + Happiness 6mm Healing Bracelet,40095,gid://shopify/Product/6613569208419,Bracelet,gid://shopify/ProductVariant/40267196825699,40095,gid://shopify/Refund/977169842275_gid://shopify/LineItem/15435227398243
gid://shopify/Refund/977169842275,#449542,1,0.45,0.0,gid://shopify/LineItem/15435227431011,Shipped Green Carbon Neutral Shipment,SHIPPED_CARBON,gid://shopify/Product/7652067606627,Carbon Offset,gid://shopify/ProductVariant/42835557843043,SHIPPED_CARBON,gid://shopify/Refund/977169842275_gid://shopify/LineItem/15435227431011
gid://shopify/Refund/967806550115,#449544,1,21.99,0.0,gid://shopify/LineItem/15435232936035,Black Harem Pants,90105-PKT-PET-L,gid://shopify/Product/6799865839715,Pants,gid://shopify/ProductVariant/40386057142371,90105-PKT-PET-L,gid://shopify/Refund/967806550115_gid://shopify/LineItem/15435232936035
gid://shopify/Refund/967806550115,#449544,1,30.24,0.0,gid://shopify/LineItem/15435232968803,Cream Wide Leg Cotton Pants,91119C-M,gid://shopify/Product/6795336351843,Pants,gid://shopify/ProductVariant/41164354453603,91119C-M,gid://shopify/Refund/967806550115_gid://shopify/LineItem/15435232968803
gid://shopify/Refund/969841016931,#449555,1,21.99,0.0,gid://shopify/LineItem/15435284742243,Seven Chakras Harem Pants,90206-PKT-L,gid://shopify/Product/7670619308131,Pants,gid://shopify/ProductVariant/42913490829411,90206-PKT-L,gid://shopify/Refund/969841016931_gid://shopify/LineItem/15435284742243
gid://shopify/Refund/969841016931,#449555,1,21.99,0.0,gid://shopify/LineItem/15435284775011,Santa Barbara Island Harem Pants,90053-PKT-L,gid://shopify/Product/7617757708387,Pants,gid://shopify/ProductVariant/42705795874915,90053-PKT-L,gid://shopify/Refund/969841016931_gid://shopify/LineItem/15435284775011
gid://shopify/Refund/970756980835,#449590,1,34.64,0.0,gid://shopify/LineItem/15435570675811,Seaside Spice Nomad Jumpsuit,81196C-ADJ-M,gid://shopify/Product/7600332046435,Romper,gid://shopify/ProductVariant/42640212230243,81196C-ADJ-M,gid://shopify/Refund/970756980835_gid://shopify/LineItem/15435570675811
gid://shopify/Refund/969760309347,#449629,1,30.24,1.36,gid://shopify/LineItem/15435910185059,Aqua Cotton Cabana Pants,98157C-PCKT-S,gid://shopify/Product/7183832809571,Pants,gid://shopify/ProductVariant/42002029477987,98157C-PCKT-S,gid://shopify/Refund/969760309347_gid://shopify/LineItem/15435910185059
gid://shopify/Refund/969760309347,#449629,1,21.99,0.99,gid://shopify/LineItem/15435910217827,Mystic Plum Harem Pants,90209-PKT-S,gid://shopify/Product/7669329428579,Pants,gid://shopify/ProductVariant/42906131791971,90209-PKT-S,gid://shopify/Refund/969760309347_gid://shopify/LineItem/15435910217827
gid://shopify/Refund/967923695715,#449656,1,21.99,0.0,gid://shopify/LineItem/15436100665443,Black Harem Pants,90105-PKT-M,gid://shopify/Product/6799865839715,Pants,gid://shopify/ProductVariant/41633977827427,90105-PKT-M,gid://shopify/Refund/967923695715_gid://shopify/LineItem/15436100665443
gid://shopify/Refund/968319369315,#449657,1,30.24,2.64,gid://shopify/LineItem/15436103712867,Sage Wide Leg Cotton Pants,91147C-L,gid://shopify/Product/6954322362467,Pants,gid://shopify/ProductVariant/40488302542947,91147C-L,gid://shopify/Refund/968319369315_gid://shopify/LineItem/15436103712867
gid://shopify/Refund/968319369315,#449657,1,30.24,2.64,gid://shopify/LineItem/15436103745635,Seaside Spice Wide Leg Cotton Pants,91196C-L,gid://shopify/Product/7592508588131,Pants,gid://shopify/ProductVariant/42608337092707,91196C-L,gid://shopify/Refund/968319369315_gid://shopify/LineItem/15436103745635
gid://shopify/Refund/967872577635,#449711,1,21.99,0.0,gid://shopify/LineItem/15436761923683,Santa Barbara Island Harem Pants,90053-PKT-XL,gid://shopify/Product/7617757708387,Pants,gid://shopify/ProductVariant/42705795907683,90053-PKT-XL,gid://shopify/Refund/967872577635_gid://shopify/LineItem/15436761923683
gid://shopify/Refund/967872577635,#449711,1,24.74,0.0,gid://shopify/LineItem/15436761890915,Akha Tribal Print Wide Leg Drawstring Pants,98178-XL,gid://shopify/Product/7275831951459,Pants,gid://shopify/ProductVariant/41566030364771,98178-XL,gid://shopify/Refund/967872577635_gid://shopify/LineItem/15436761890915
gid://shopify/Refund/969836953699,#449750,1,21.99,1.54,gid://shopify/LineItem/15437159923811,Carmel Harem Pants,90189-PKT-XL,gid://shopify/Product/7592508522595,Pants,gid://shopify/ProductVariant/42608336732259,90189-PKT-XL,gid://shopify/Refund/969836953699_gid://shopify/LineItem/15437159923811
gid://shopify/Refund/967824244835,#449751,1,43.99,3.85,gid://shopify/LineItem/15437162610787,Akha Tribal Print Lounge Set,ASETS-50178-90178-PKT-PET-L-02,gid://shopify/Product/7670329540707,Lounge Set,gid://shopify/ProductVariant/42911638388835,ASETS-50178-90178-PKT-PET-L-02,gid://shopify/Refund/967824244835_gid://shopify/LineItem/15437162610787
gid://shopify/Refund/969590800483,#449760,1,30.24,0.0,gid://shopify/LineItem/15437253738595,Sage Wide Leg Cotton Pants,91147C-PET-SM,gid://shopify/Product/6954322362467,Pants,gid://shopify/ProductVariant/40488302444643,91147C-PET-SM,gid://shopify/Refund/969590800483_gid://shopify/LineItem/15437253738595
gid://shopify/Refund/969590800483,#449760,1,21.99,0.0,gid://shopify/LineItem/15437253804131,Sausalito Harem Pants,90190-PKT-PET-S,gid://shopify/Product/7592508555363,Pants,gid://shopify/ProductVariant/42608336765027,90190-PKT-PET-S,gid://shopify/Refund/969590800483_gid://shopify/LineItem/15437253804131
gid://shopify/Refund/969590800483,#449760,1,30.24,0.0,gid://shopify/LineItem/15437253771363,Black Wide Leg Cotton Pants,91105C-PET-SM,gid://shopify/Product/6695201505379,Pants,gid://shopify/ProductVariant/40240536748131,91105C-PET-SM,gid://shopify/Refund/969590800483_gid://shopify/LineItem/15437253771363
gid://shopify/Refund/969263939683,#449768,1,34.64,2.29,gid://shopify/LineItem/15437312884835,Seaside Spice Nomad Jumpsuit,81196C-ADJ-L,gid://shopify/Product/7600332046435,Romper,gid://shopify/ProductVariant/42640212263011,81196C-ADJ-L,gid://shopify/Refund/969263939683_gid://shopify/LineItem/15437312884835
gid://shopify/Refund/967810220131,#449865,1,11.55,0.74,gid://shopify/LineItem/15438556430435,Moon Dancer 2mm Metal Accent Healing Bracelet,420HLB-F23-01,gid://shopify/Product/7021773488227,Bracelet,,,gid://shopify/Refund/967810220131_gid://shopify/LineItem/15438556430435
gid://shopify/Refund/967909048419,#449981,1,21.99,1.59,gid://shopify/LineItem/15439226503267,Black Harem Pants,90105-PKT-L,gid://shopify/Product/6799865839715,Pants,gid://shopify/ProductVariant/41633977860195,90105-PKT-L,gid://shopify/Refund/967909048419_gid://shopify/LineItem/15439226503267
gid://shopify/Refund/967880966243,#449993,1,21.99,1.54,gid://shopify/LineItem/15439257305187,Black Harem Pants,90105-PKT-L,gid://shopify/Product/6799865839715,Pants,gid://shopify/ProductVariant/41633977860195,90105-PKT-L,gid://shopify/Refund/967880966243_gid://shopify/LineItem/15439257305187
gid://shopify/Refund/969601581155,#449996,1,21.99,1.54,gid://shopify/LineItem/15439258943587,Black Harem Pants,90105-PKT-M,gid://shopify/Product/6799865839715,Pants,gid://shopify/ProductVariant/41633977827427,90105-PKT-M,gid://shopify/Refund/969601581155_gid://shopify/LineItem/15439258943587
gid://shopify/Refund/969601581155,#449996,1,21.99,1.54,gid://shopify/LineItem/15439258878051,Rainforest Harem Pants,90188-PKT-M,gid://shopify/Product/7604687765603,Pants,gid://shopify/ProductVariant/42654009557091,90188-PKT-M,gid://shopify/Refund/969601581155_gid://shopify/LineItem/15439258878051
gid://shopify/Refund/980754006115,#450196,1,39.99,0.0,gid://shopify/LineItem/15441713135715,Deep Teal Harem Pants,90120-PKT-M,gid://shopify/Product/6873234079843,Pants,gid://shopify/ProductVariant/41621864546403,90120-PKT-M,gid://shopify/Refund/980754006115_gid://shopify/LineItem/15441713135715
gid://shopify/Refund/968488058979,#450206,1,27.0,1.05,gid://shopify/LineItem/15441949655139,Moonstone Necklace,110SEN-F23-01,gid://shopify/Product/6796241567843,Necklace,gid://shopify/ProductVariant/40947611271267,110SEN-F23-01,gid://shopify/Refund/968488058979_gid://shopify/LineItem/15441949655139
gid://shopify/Refund/968488058979,#450206,1,53.99,0.0,gid://shopify/LineItem/15441949687907,Good Fortune and Growth 2mm + 3mm Moon Dancer Healing Bracelet Stack,BST-420HLB-S24-04-3HLB003-002,gid://shopify/Product/7680629604451,Bracelet Stack,gid://shopify/ProductVariant/42949647237219,BST-420HLB-S24-04-3HLB003-002,gid://shopify/Refund/968488058979_gid://shopify/LineItem/15441949687907
gid://shopify/Refund/968488058979,#450206,1,39.99,1.56,gid://shopify/LineItem/15441949622371,Master Healer 2mm Metal Accent Healing Necklace,23001,gid://shopify/Product/6900513046627,Necklace,gid://shopify/ProductVariant/40300103139427,23001,gid://shopify/Refund/968488058979_gid://shopify/LineItem/15441949622371
gid://shopify/Refund/968488058979,#450206,1,0.0,0.0,gid://shopify/LineItem/15441950408803,Jewelry Gift Box,GB-JWLRY-01,gid://shopify/Product/6949739298915,Gift Wrap,gid://shopify/ProductVariant/40457403236451,GB-JWLRY-01,gid://shopify/Refund/968488058979_gid://shopify/LineItem/15441950408803
gid://shopify/Refund/968488058979,#450206,1,22.0,0.86,gid://shopify/LineItem/15441949589603,Circles in the Sand Necklace,11012,gid://shopify/Product/6695165919331,Necklace,gid://shopify/ProductVariant/39806098931811,11012,gid://shopify/Refund/968488058979_gid://shopify/LineItem/15441949589603
gid://shopify/Refund/968488058979,#450206,1,36.99,1.44,gid://shopify/LineItem/15441949556835,Master Healer 3mm Healing Necklace,3HLN006,gid://shopify/Product/7621375754339,Necklace,gid://shopify/ProductVariant/42717099360355,3HLN006,gid://shopify/Refund/968488058979_gid://shopify/LineItem/15441949556835
gid://shopify/Refund/968488058979,#450206,1,36.99,1.45,gid://shopify/LineItem/15441949720675,Moon Dancer 3mm Healing Necklace,3HLN001,gid://shopify/Product/7600331554915,Necklace,gid://shopify/ProductVariant/42640211345507,3HLN001,gid://shopify/Refund/968488058979_gid://shopify/LineItem/15441949720675
gid://shopify/Refund/968182726755,#450266,1,39.99,0.0,gid://shopify/LineItem/15443061669987,Black Harem Pants,90105-PKT-M,gid://shopify/Product/6799865839715,Pants,gid://shopify/ProductVariant/41633977827427,90105-PKT-M,gid://shopify/Refund/968182726755_gid://shopify/LineItem/15443061669987
gid://shopify/Refund/968182726755,#450266,1,79.99,0.0,gid://shopify/LineItem/15443061702755,Akha Tribal Print Lounge Set,ASETS-50178-90178-PKT-M-02,gid://shopify/Product/7670329540707,Lounge Set,gid://shopify/ProductVariant/42911638454371,ASETS-50178-90178-PKT-M-02,gid://shopify/Refund/968182726755_gid://shopify/LineItem/15443061702755
gid://shopify/Refund/968182726755,#450266,1,0.0,0.0,gid://shopify/LineItem/15443061735523,Mystery Harem Pants,MYST-HAR-M,gid://shopify/Product/6667793727587,Pants,gid://shopify/ProductVariant/41829911494755,MYST-HAR-M,gid://shopify/Refund/968182726755_gid://shopify/LineItem/15443061735523
gid://shopify/Refund/967821131875,#450302,1,37.99,2.09,gid://shopify/LineItem/15443445219427,Biscay Bay Harem Pants,90186-PKT-PET-L,gid://shopify/Product/7489766457443,Pants,gid://shopify/ProductVariant/42093384138851,90186-PKT-PET-L,gid://shopify/Refund/967821131875_gid://shopify/LineItem/15443445219427
gid://shopify/Refund/967858094179,#450316,1,42.99,2.36,gid://shopify/LineItem/15443565805667,Pearl Full Length Yin Scoop Neck Top,58106CL-L,gid://shopify/Product/7546236043363,Tops,gid://shopify/ProductVariant/42466402631779,58106CL-L,gid://shopify/Refund/967858094179_gid://shopify/LineItem/15443565805667
gid://shopify/Refund/969759457379,#450319,1,49.99,3.37,gid://shopify/LineItem/15443602243683,Pearl Vinyasa Tank,55106CL-M,gid://shopify/Product/7179088068707,Tops,gid://shopify/ProductVariant/41282936832099,55106CL-M,gid://shopify/Refund/969759457379_gid://shopify/LineItem/15443602243683
gid://shopify/Refund/970783719523,#450377,1,31.99,1.92,gid://shopify/LineItem/15447029088355,Lahu Tribal Print Harem Pants,90179-PKT-S,gid://shopify/Product/7214157791331,Pants,gid://shopify/ProductVariant/41372055994467,90179-PKT-S,gid://shopify/Refund/970783719523_gid://shopify/LineItem/15447029088355
gid://shopify/Refund/969755295843,#450419,1,79.99,5.0,gid://shopify/LineItem/15447831937123,Mumbai Lounge Set,ASETS-51204-90204-PKT-S-02,gid://shopify/Product/7686699843683,Lounge Set,gid://shopify/ProductVariant/42973917642851,ASETS-51204-90204-PKT-S-02,gid://shopify/Refund/969755295843_gid://shopify/LineItem/15447831937123
gid://shopify/Refund/969979723875,#450421,1,32.0,0.0,gid://shopify/LineItem/15447856775267,Como Harem Pants,90116-PKT-PET-M,gid://shopify/Product/7576418254947,Pants,gid://shopify/ProductVariant/42558396530787,90116-PKT-PET-M,gid://shopify/Refund/969979723875_gid://shopify/LineItem/15447856775267
gid://shopify/Refund/969979723875,#450421,1,32.0,0.0,gid://shopify/LineItem/15447856676963,Deep Teal Harem Pants,90120-PKT-PET-M,gid://shopify/Product/6873234079843,Pants,gid://shopify/ProductVariant/40191998885987,90120-PKT-PET-M,gid://shopify/Refund/969979723875_gid://shopify/LineItem/15447856676963
gid://shopify/Refund/969979723875,#450421,1,44.0,0.0,gid://shopify/LineItem/15447856742499,Stone Cotton Cabana Pants,98125C-PCKT-PET-M,gid://shopify/Product/7163724333155,Pants,gid://shopify/ProductVariant/41367216455779,98125C-PCKT-PET-M,gid://shopify/Refund/969979723875_gid://shopify/LineItem/15447856742499
gid://shopify/Refund/967910817891,#450434,1,32.0,2.48,gid://shopify/LineItem/15448095653987,Black Harem Pants,90105-PKT-S,gid://shopify/Product/6799865839715,Pants,gid://shopify/ProductVariant/41633977761891,90105-PKT-S,gid://shopify/Refund/967910817891_gid://shopify/LineItem/15448095653987
gid://shopify/Refund/968183906403,#450448,1,39.99,0.0,gid://shopify/LineItem/15448363106403,Cosmic Teal Harem Pants,90203-PKT-S,gid://shopify/Product/7669327167587,Pants,gid://shopify/ProductVariant/42906113867875,90203-PKT-S,gid://shopify/Refund/968183906403_gid://shopify/LineItem/15448363106403
